,full_name,bioguide_id,govtrack_id,pct,birthday,gender,election_date,party,senate_class,stage,cycle,start_date,end_date,ranked_choice_reallocated,name,congressional
2046,Bill Nelson,N000032,300078,48.0,1942-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-09-16,2018-09-20,False,billnelson,115
2045,Bill Nelson,N000032,300078,48.0,1942-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-09-16,2018-09-20,False,billnelson,115
2044,Bill Nelson,N000032,300078,48.0,1942-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-09-19,2018-09-24,False,billnelson,115
2043,Bill Nelson,N000032,300078,53.0,1942-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-09-20,2018-09-24,False,billnelson,115
2042,Bill Nelson,N000032,300078,47.0,1942-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-09-24,2018-09-27,False,billnelson,115
2041,Bill Nelson,N000032,300078,45.0,1942-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-09-17,2018-09-30,False,billnelson,115
2040,Bill Nelson,N000032,300078,45.8,1942-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-09-27,2018-09-30,False,billnelson,115
2039,Bill Nelson,N000032,300078,48.0,1942-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-09-28,2018-09-30,False,billnelson,115
2038,Bill Nelson,N000032,300078,47.4,1942-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-09-29,2018-09-30,False,billnelson,115
2037,Bill Nelson,N000032,300078,48.0,1942-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-09-19,2018-10-02,False,billnelson,115
2036,Bill Nelson,N000032,300078,44.48,1942-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-10-01,2018-10-05,False,billnelson,115
2035,Bill Nelson,N000032,300078,47.2,1942-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-10-15,2018-10-16,False,billnelson,115
2034,Bill Nelson,N000032,300078,46.0,1942-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-10-14,2018-10-18,False,billnelson,115
2020,Bill Nelson,N000032,300078,46.0,1942-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-10-23,2018-10-26,False,billnelson,115
2021,Bill Nelson,N000032,300078,47.0,1942-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-10-23,2018-10-26,False,billnelson,115
2022,Bill Nelson,N000032,300078,49.0,1942-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-10-17,2018-10-25,False,billnelson,115
2023,Bill Nelson,N000032,300078,41.0,1942-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-10-17,2018-10-25,False,billnelson,115
2024,Bill Nelson,N000032,300078,49.0,1942-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-10-22,2018-10-23,False,billnelson,115
2025,Bill Nelson,N000032,300078,46.0,1942-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-10-16,2018-10-23,False,billnelson,115
2018,Bill Nelson,N000032,300078,47.89,1942-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-10-23,2018-10-27,False,billnelson,115
2026,Bill Nelson,N000032,300078,46.6,1942-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-10-16,2018-10-22,False,billnelson,115
2028,Bill Nelson,N000032,300078,49.0,1942-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-10-18,2018-10-21,False,billnelson,115
2029,Bill Nelson,N000032,300078,40.6,1942-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-10-18,2018-10-21,False,billnelson,115
2030,Bill Nelson,N000032,300078,52.0,1942-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-10-17,2018-10-21,False,billnelson,115
2031,Bill Nelson,N000032,300078,45.0,1942-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-10-17,2018-10-20,False,billnelson,115
2032,Bill Nelson,N000032,300078,49.0,1942-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-10-16,2018-10-20,False,billnelson,115
2033,Bill Nelson,N000032,300078,50.0,1942-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-10-16,2018-10-20,False,billnelson,115
2027,Bill Nelson,N000032,300078,48.3,1942-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-10-20,2018-10-21,False,billnelson,115
2454,Dean Heller,H001041,412218,48.9,1960-05-10,M,2018-11-06,Republican,1.0,general,2018,2018-10-29,2018-11-01,False,deanheller,115
2201,Kyrsten Sinema,S001191,412509,47.3,1976-07-12,F,2018-11-06,Independent,1.0,general,2018,2018-11-02,2018-11-04,False,kyrstensinema,115
2456,Dean Heller,H001041,412218,44.9,1960-05-10,M,2018-11-06,Republican,1.0,general,2018,2018-10-29,2018-10-31,False,deanheller,115
2873,Tammy Baldwin,B001230,400013,57.0,1962-02-11,F,2018-11-06,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False,tammybaldwin,115
2872,Tammy Baldwin,B001230,400013,58.0,1962-02-11,F,2018-11-06,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False,tammybaldwin,115
2871,Tammy Baldwin,B001230,400013,57.0,1962-02-11,F,2018-11-06,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False,tammybaldwin,115
2870,Tammy Baldwin,B001230,400013,56.0,1962-02-11,F,2018-11-06,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False,tammybaldwin,115
2869,Tammy Baldwin,B001230,400013,55.0,1962-02-11,F,2018-11-06,Democrat,1.0,general,2018,2018-07-15,2018-07-19,False,tammybaldwin,115
2868,Tammy Baldwin,B001230,400013,50.3,1962-02-11,F,2018-11-06,Democrat,1.0,general,2018,2018-07-26,2018-07-28,False,tammybaldwin,115
2867,Tammy Baldwin,B001230,400013,49.0,1962-02-11,F,2018-11-06,Democrat,1.0,general,2018,2018-08-15,2018-08-19,False,tammybaldwin,115
2866,Tammy Baldwin,B001230,400013,51.0,1962-02-11,F,2018-11-06,Democrat,1.0,general,2018,2018-08-15,2018-08-19,False,tammybaldwin,115
2865,Tammy Baldwin,B001230,400013,49.8,1962-02-11,F,2018-11-06,Democrat,1.0,general,2018,2018-08-18,2018-08-24,False,tammybaldwin,115
2864,Tammy Baldwin,B001230,400013,52.0,1962-02-11,F,2018-11-06,Democrat,1.0,general,2018,2018-09-12,2018-09-16,False,tammybaldwin,115
2863,Tammy Baldwin,B001230,400013,53.0,1962-02-11,F,2018-11-06,Democrat,1.0,general,2018,2018-09-12,2018-09-16,False,tammybaldwin,115
2862,Tammy Baldwin,B001230,400013,42.0,1962-02-11,F,2018-11-06,Democrat,1.0,general,2018,2018-09-14,2018-09-21,False,tammybaldwin,115
2861,Tammy Baldwin,B001230,400013,52.0,1962-02-11,F,2018-11-06,Democrat,1.0,general,2018,2018-09-14,2018-09-21,False,tammybaldwin,115
2860,Tammy Baldwin,B001230,400013,54.0,1962-02-11,F,2018-11-06,Democrat,1.0,general,2018,2018-09-30,2018-10-04,False,tammybaldwin,115
2874,Tammy Baldwin,B001230,400013,55.0,1962-02-11,F,2018-11-06,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False,tammybaldwin,115
2859,Tammy Baldwin,B001230,400013,53.0,1962-02-11,F,2018-11-06,Democrat,1.0,general,2018,2018-09-30,2018-10-04,False,tammybaldwin,115
2857,Tammy Baldwin,B001230,400013,53.0,1962-02-11,F,2018-11-06,Democrat,1.0,general,2018,2018-10-03,2018-10-07,False,tammybaldwin,115
2856,Tammy Baldwin,B001230,400013,52.0,1962-02-11,F,2018-11-06,Democrat,1.0,general,2018,2018-10-10,2018-10-11,False,tammybaldwin,115
2855,Tammy Baldwin,B001230,400013,45.0,1962-02-11,F,2018-11-06,Democrat,1.0,general,2018,2018-10-12,2018-10-18,False,tammybaldwin,115
2854,Tammy Baldwin,B001230,400013,53.7,1962-02-11,F,2018-11-06,Democrat,1.0,general,2018,2018-10-12,2018-10-18,False,tammybaldwin,115
2853,Tammy Baldwin,B001230,400013,52.0,1962-02-11,F,2018-11-06,Democrat,1.0,general,2018,2018-10-24,2018-10-28,False,tammybaldwin,115
2852,Tammy Baldwin,B001230,400013,54.0,1962-02-11,F,2018-11-06,Democrat,1.0,general,2018,2018-10-24,2018-10-28,False,tammybaldwin,115
2850,Tammy Baldwin,B001230,400013,50.0,1962-02-11,F,2018-11-06,Democrat,1.0,general,2018,2018-11-01,2018-11-03,False,tammybaldwin,115
2849,Martin Heinrich,H001046,412281,49.8,1971-10-17,M,2018-11-06,Democrat,1.0,general,2018,2018-06-15,2018-06-16,False,martinheinrich,115
2848,Martin Heinrich,H001046,412281,38.0,1971-10-17,M,2018-11-06,Democrat,1.0,general,2018,2018-07-15,2018-07-17,False,martinheinrich,115
2847,Martin Heinrich,H001046,412281,39.0,1971-10-17,M,2018-11-06,Democrat,1.0,general,2018,2018-07-28,2018-07-29,False,martinheinrich,115
2846,Martin Heinrich,H001046,412281,40.0,1971-10-17,M,2018-11-06,Democrat,1.0,general,2018,2018-07-28,2018-07-29,False,martinheinrich,115
2845,Martin Heinrich,H001046,412281,41.0,1971-10-17,M,2018-11-06,Democrat,1.0,general,2018,2018-07-31,2018-08-02,False,martinheinrich,115
2844,Martin Heinrich,H001046,412281,50.0,1971-10-17,M,2018-11-06,Democrat,1.0,general,2018,2018-08-01,2018-08-05,False,martinheinrich,115
2843,Martin Heinrich,H001046,412281,47.0,1971-10-17,M,2018-11-06,Democrat,1.0,general,2018,2018-08-01,2018-08-05,False,martinheinrich,115
2858,Tammy Baldwin,B001230,400013,53.0,1962-02-11,F,2018-11-06,Democrat,1.0,general,2018,2018-10-03,2018-10-07,False,tammybaldwin,115
2875,Tammy Baldwin,B001230,400013,56.0,1962-02-11,F,2018-11-06,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False,tammybaldwin,115
2876,Tammy Baldwin,B001230,400013,49.0,1962-02-11,F,2018-11-06,Democrat,1.0,general,2018,2018-06-13,2018-06-17,False,tammybaldwin,115
2877,Tammy Baldwin,B001230,400013,51.0,1962-02-11,F,2018-11-06,Democrat,1.0,general,2018,2018-03-15,2018-03-16,False,tammybaldwin,115
2910,"Joe Manchin, III",M001183,412391,54.0,1947-08-24,M,2018-11-06,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False,joemanchin,115
2909,"Joe Manchin, III",M001183,412391,54.0,1947-08-24,M,2018-11-06,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False,joemanchin,115
2908,"Joe Manchin, III",M001183,412391,53.0,1947-08-24,M,2018-11-06,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False,joemanchin,115
2907,"Joe Manchin, III",M001183,412391,53.0,1947-08-24,M,2018-11-06,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False,joemanchin,115
2906,"Joe Manchin, III",M001183,412391,56.0,1947-08-24,M,2018-11-06,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False,joemanchin,115
2905,"Joe Manchin, III",M001183,412391,53.0,1947-08-24,M,2018-11-06,Democrat,1.0,general,2018,2018-06-11,2018-07-02,False,joemanchin,115
2904,"Joe Manchin, III",M001183,412391,49.9,1947-08-24,M,2018-11-06,Democrat,1.0,general,2018,2018-07-13,2018-07-16,False,joemanchin,115
2903,"Joe Manchin, III",M001183,412391,46.0,1947-08-24,M,2018-11-06,Democrat,1.0,general,2018,2018-08-16,2018-08-26,False,joemanchin,115
2902,"Joe Manchin, III",M001183,412391,47.0,1947-08-24,M,2018-11-06,Democrat,1.0,general,2018,2018-08-23,2018-08-26,False,joemanchin,115
2901,"Joe Manchin, III",M001183,412391,44.8,1947-08-24,M,2018-11-06,Democrat,1.0,general,2018,2018-09-13,2018-09-15,False,joemanchin,115
2900,"Joe Manchin, III",M001183,412391,48.0,1947-08-24,M,2018-11-06,Democrat,1.0,general,2018,2018-09-19,2018-09-23,False,joemanchin,115
2899,"Joe Manchin, III",M001183,412391,47.0,1947-08-24,M,2018-11-06,Democrat,1.0,general,2018,2018-09-23,2018-09-25,False,joemanchin,115
2898,"Joe Manchin, III",M001183,412391,45.0,1947-08-24,M,2018-11-06,Democrat,1.0,general,2018,2018-09-24,2018-09-25,False,joemanchin,115
2897,"Joe Manchin, III",M001183,412391,46.0,1947-08-24,M,2018-11-06,Democrat,1.0,general,2018,2018-09-17,2018-09-26,False,joemanchin,115
2896,"Joe Manchin, III",M001183,412391,41.0,1947-08-24,M,2018-11-06,Democrat,1.0,general,2018,2018-10-07,2018-10-09,False,joemanchin,115
2895,"Joe Manchin, III",M001183,412391,49.0,1947-08-24,M,2018-11-06,Democrat,1.0,general,2018,2018-10-11,2018-10-13,False,joemanchin,115
2894,"Joe Manchin, III",M001183,412391,53.0,1947-08-24,M,2018-11-06,Democrat,1.0,general,2018,2018-10-13,2018-10-15,False,joemanchin,115
2880,Christopher Murphy,M001169,412194,58.0,1973-08-03,M,2018-11-06,Democrat,1.0,general,2018,2018-10-30,2018-11-01,False,christophermurphy,115
2881,Christopher Murphy,M001169,412194,55.1,1973-08-03,M,2018-11-06,Democrat,1.0,general,2018,2018-10-27,2018-10-29,False,christophermurphy,115
2882,Christopher Murphy,M001169,412194,56.0,1973-08-03,M,2018-11-06,Democrat,1.0,general,2018,2018-10-22,2018-10-28,False,christophermurphy,115
2883,Christopher Murphy,M001169,412194,57.0,1973-08-03,M,2018-11-06,Democrat,1.0,general,2018,2018-10-03,2018-10-08,False,christophermurphy,115
2884,Christopher Murphy,M001169,412194,54.0,1973-08-03,M,2018-11-06,Democrat,1.0,general,2018,2018-08-24,2018-08-27,False,christophermurphy,115
2885,Christopher Murphy,M001169,412194,59.0,1973-08-03,M,2018-11-06,Democrat,1.0,general,2018,2018-08-16,2018-08-21,False,christophermurphy,115
2842,Martin Heinrich,H001046,412281,48.0,1971-10-17,M,2018-11-06,Democrat,1.0,general,2018,2018-08-02,2018-08-05,False,martinheinrich,115
2886,Bernard Sanders,S000033,400357,66.0,1941-09-08,M,2018-11-06,Independent,1.0,general,2018,2018-10-30,2018-11-01,False,bernardsanders,115
2888,Bernard Sanders,S000033,400357,75.0,1941-09-08,M,2018-11-06,Independent,1.0,general,2018,2018-09-23,2018-09-26,False,bernardsanders,115
2889,"Joe Manchin, III",M001183,412391,47.3,1947-08-24,M,2018-11-06,Democrat,1.0,general,2018,2018-10-28,2018-10-31,False,joemanchin,115
2890,"Joe Manchin, III",M001183,412391,45.0,1947-08-24,M,2018-11-06,Democrat,1.0,general,2018,2018-10-19,2018-10-30,False,joemanchin,115
2891,"Joe Manchin, III",M001183,412391,52.0,1947-08-24,M,2018-11-06,Democrat,1.0,general,2018,2018-10-12,2018-10-19,False,joemanchin,115
2892,"Joe Manchin, III",M001183,412391,42.0,1947-08-24,M,2018-11-06,Democrat,1.0,general,2018,2018-10-16,2018-10-18,False,joemanchin,115
2893,"Joe Manchin, III",M001183,412391,45.0,1947-08-24,M,2018-11-06,Democrat,1.0,general,2018,2018-10-16,2018-10-18,False,joemanchin,115
2887,Bernard Sanders,S000033,400357,60.0,1941-09-08,M,2018-11-06,Independent,1.0,general,2018,2018-10-05,2018-10-14,False,bernardsanders,115
2841,Martin Heinrich,H001046,412281,38.9,1971-10-17,M,2018-11-06,Democrat,1.0,general,2018,2018-08-17,2018-08-18,False,martinheinrich,115
2840,Martin Heinrich,H001046,412281,47.0,1971-10-17,M,2018-11-06,Democrat,1.0,general,2018,2018-09-07,2018-09-13,False,martinheinrich,115
2839,Martin Heinrich,H001046,412281,38.0,1971-10-17,M,2018-11-06,Democrat,1.0,general,2018,2018-09-16,2018-09-17,False,martinheinrich,115
2778,Sherrod Brown,B000944,400050,49.5,1952-11-09,M,2018-11-06,Democrat,1.0,general,2018,2018-09-13,2018-09-20,False,sherrodbrown,115
2777,Sherrod Brown,B000944,400050,49.0,1952-11-09,M,2018-11-06,Democrat,1.0,general,2018,2018-09-16,2018-09-20,False,sherrodbrown,115
2776,Sherrod Brown,B000944,400050,49.0,1952-11-09,M,2018-11-06,Democrat,1.0,general,2018,2018-09-16,2018-09-20,False,sherrodbrown,115
2775,Sherrod Brown,B000944,400050,52.0,1952-11-09,M,2018-11-06,Democrat,1.0,general,2018,2018-09-16,2018-09-20,False,sherrodbrown,115
2774,Sherrod Brown,B000944,400050,52.0,1952-11-09,M,2018-11-06,Democrat,1.0,general,2018,2018-09-16,2018-09-20,False,sherrodbrown,115
2773,Sherrod Brown,B000944,400050,52.5,1952-11-09,M,2018-11-06,Democrat,1.0,general,2018,2018-09-18,2018-09-20,False,sherrodbrown,115
2772,Sherrod Brown,B000944,400050,43.0,1952-11-09,M,2018-11-06,Democrat,1.0,general,2018,2018-09-10,2018-10-04,False,sherrodbrown,115
2771,Sherrod Brown,B000944,400050,49.5,1952-11-09,M,2018-11-06,Democrat,1.0,general,2018,2018-09-28,2018-10-08,False,sherrodbrown,115
2770,Sherrod Brown,B000944,400050,53.6,1952-11-09,M,2018-11-06,Democrat,1.0,general,2018,2018-10-04,2018-10-08,False,sherrodbrown,115
2769,Sherrod Brown,B000944,400050,51.2,1952-11-09,M,2018-11-06,Democrat,1.0,general,2018,2018-10-19,2018-10-27,False,sherrodbrown,115
2768,Sherrod Brown,B000944,400050,48.8,1952-11-09,M,2018-11-06,Democrat,1.0,general,2018,2018-10-26,2018-10-28,False,sherrodbrown,115
2767,Sherrod Brown,B000944,400050,46.0,1952-11-09,M,2018-11-06,Democrat,1.0,general,2018,2018-10-29,2018-10-30,False,sherrodbrown,115
2766,Sherrod Brown,B000944,400050,52.4,1952-11-09,M,2018-11-06,Democrat,1.0,general,2018,2018-10-30,2018-10-31,False,sherrodbrown,115
2765,Sherrod Brown,B000944,400050,53.0,1952-11-09,M,2018-11-06,Democrat,1.0,general,2018,2018-11-01,2018-11-03,False,sherrodbrown,115
2764,Sherrod Brown,B000944,400050,53.0,1952-11-09,M,2018-11-06,Democrat,1.0,general,2018,2018-11-02,2018-11-04,False,sherrodbrown,115
2763,Roger F. Wicker,W000437,400432,48.1,1951-07-05,M,2018-11-06,Republican,1.0,general,2018,2018-04-10,2018-04-11,False,rogerwicker,115
2762,Roger F. Wicker,W000437,400432,53.25,1951-07-05,M,2018-11-06,Republican,1.0,general,2018,2018-07-30,2018-07-31,False,rogerwicker,115
2747,Amy Klobuchar,K000367,412242,60.0,1960-05-25,F,2018-11-06,Democrat,1.0,general,2018,2018-09-30,2018-10-04,False,amyklobuchar,115
2748,Amy Klobuchar,K000367,412242,62.0,1960-05-25,F,2018-11-06,Democrat,1.0,general,2018,2018-09-30,2018-10-04,False,amyklobuchar,115
2749,Amy Klobuchar,K000367,412242,63.0,1960-05-25,F,2018-11-06,Democrat,1.0,general,2018,2018-09-30,2018-10-04,False,amyklobuchar,115
2750,Amy Klobuchar,K000367,412242,60.0,1960-05-25,F,2018-11-06,Democrat,1.0,general,2018,2018-09-10,2018-09-12,False,amyklobuchar,115
2751,Amy Klobuchar,K000367,412242,53.0,1960-05-25,F,2018-11-06,Democrat,1.0,general,2018,2018-09-06,2018-09-08,False,amyklobuchar,115
2752,Amy Klobuchar,K000367,412242,53.6,1960-05-25,F,2018-11-06,Democrat,1.0,general,2018,2018-08-17,2018-08-20,False,amyklobuchar,115
2779,Sherrod Brown,B000944,400050,39.0,1952-11-09,M,2018-11-06,Democrat,1.0,general,2018,2018-09-13,2018-09-20,False,sherrodbrown,115
2753,Amy Klobuchar,K000367,412242,50.2,1960-05-25,F,2018-11-06,Democrat,1.0,general,2018,2018-08-08,2018-08-11,False,amyklobuchar,115
2756,Roger F. Wicker,W000437,400432,48.0,1951-07-05,M,2018-11-06,Republican,1.0,general,2018,2018-11-02,2018-11-04,False,rogerwicker,115
2757,Roger F. Wicker,W000437,400432,60.0,1951-07-05,M,2018-11-06,Republican,1.0,general,2018,2018-10-13,2018-10-18,False,rogerwicker,115
2758,Roger F. Wicker,W000437,400432,57.0,1951-07-05,M,2018-11-06,Republican,1.0,general,2018,2018-10-13,2018-10-18,False,rogerwicker,115
2759,Roger F. Wicker,W000437,400432,57.0,1951-07-05,M,2018-11-06,Republican,1.0,general,2018,2018-10-13,2018-10-18,False,rogerwicker,115
2760,Roger F. Wicker,W000437,400432,54.0,1951-07-05,M,2018-11-06,Republican,1.0,general,2018,2018-10-13,2018-10-18,False,rogerwicker,115
2761,Roger F. Wicker,W000437,400432,43.0,1951-07-05,M,2018-11-06,Republican,1.0,general,2018,2018-09-09,2018-09-24,False,rogerwicker,115
2754,Amy Klobuchar,K000367,412242,57.0,1960-05-25,F,2018-11-06,Democrat,1.0,general,2018,2018-06-24,2018-06-25,False,amyklobuchar,115
2911,"Joe Manchin, III",M001183,412391,49.0,1947-08-24,M,2018-11-06,Democrat,1.0,general,2018,2018-06-14,2018-06-19,False,joemanchin,115
2780,Sherrod Brown,B000944,400050,49.2,1952-11-09,M,2018-11-06,Democrat,1.0,general,2018,2018-09-05,2018-09-15,False,sherrodbrown,115
2782,Sherrod Brown,B000944,400050,46.2,1952-11-09,M,2018-11-06,Democrat,1.0,general,2018,2018-08-31,2018-09-04,False,sherrodbrown,115
2838,Martin Heinrich,H001046,412281,35.65,1971-10-17,M,2018-11-06,Democrat,1.0,general,2018,2018-09-20,2018-09-24,False,martinheinrich,115
2837,Martin Heinrich,H001046,412281,45.0,1971-10-17,M,2018-11-06,Democrat,1.0,general,2018,2018-10-19,2018-10-24,False,martinheinrich,115
2836,Martin Heinrich,H001046,412281,48.0,1971-10-17,M,2018-11-06,Democrat,1.0,general,2018,2018-10-24,2018-10-26,False,martinheinrich,115
2835,Martin Heinrich,H001046,412281,50.7,1971-10-17,M,2018-11-06,Democrat,1.0,general,2018,2018-10-29,2018-10-29,False,martinheinrich,115
2834,Martin Heinrich,H001046,412281,51.0,1971-10-17,M,2018-11-06,Democrat,1.0,general,2018,2018-10-26,2018-11-01,False,martinheinrich,115
2833,Martin Heinrich,H001046,412281,47.0,1971-10-17,M,2018-11-06,Democrat,1.0,general,2018,2018-11-01,2018-11-03,False,martinheinrich,115
2832,Kirsten E. Gillibrand,G000555,412223,60.0,1966-12-09,F,2018-11-06,Democrat,1.0,general,2018,2018-03-11,2018-03-16,False,kirstengillibrand,115
2831,Kirsten E. Gillibrand,G000555,412223,58.0,1966-12-09,F,2018-11-06,Democrat,1.0,general,2018,2018-04-08,2018-04-12,False,kirstengillibrand,115
2830,Kirsten E. Gillibrand,G000555,412223,58.0,1966-12-09,F,2018-11-06,Democrat,1.0,general,2018,2018-04-26,2018-05-01,False,kirstengillibrand,115
2829,Kirsten E. Gillibrand,G000555,412223,61.0,1966-12-09,F,2018-11-06,Democrat,1.0,general,2018,2018-06-04,2018-06-07,False,kirstengillibrand,115
2828,Kirsten E. Gillibrand,G000555,412223,57.0,1966-12-09,F,2018-11-06,Democrat,1.0,general,2018,2018-07-12,2018-07-16,False,kirstengillibrand,115
2827,Kirsten E. Gillibrand,G000555,412223,51.0,1966-12-09,F,2018-11-06,Democrat,1.0,general,2018,2018-08-29,2018-08-30,False,kirstengillibrand,115
2826,Kirsten E. Gillibrand,G000555,412223,61.0,1966-12-09,F,2018-11-06,Democrat,1.0,general,2018,2018-09-20,2018-09-27,False,kirstengillibrand,115
2825,Kirsten E. Gillibrand,G000555,412223,58.0,1966-12-09,F,2018-11-06,Democrat,1.0,general,2018,2018-10-10,2018-10-16,False,kirstengillibrand,115
2824,Kirsten E. Gillibrand,G000555,412223,58.0,1966-12-09,F,2018-11-06,Democrat,1.0,general,2018,2018-10-28,2018-11-01,False,kirstengillibrand,115
