,full_name,pct,birthday,gender,party,senate_class,stage,cycle,start_date,end_date,ranked_choice_reallocated
1067,David Perdue,47.0,1949-12-10,M,Republican,2.0,runoff,2020,2020-12-30,2021-01-03,False
1068,David Perdue,47.0,1949-12-10,M,Republican,2.0,runoff,2020,2020-12-25,2021-01-01,False
1069,David Perdue,47.0,1949-12-10,M,Republican,2.0,runoff,2020,2020-12-29,2020-12-30,False
1070,David Perdue,45.0,1949-12-10,M,Republican,2.0,runoff,2020,2020-12-28,2020-12-29,False
1071,David Perdue,47.7,1949-12-10,M,Republican,2.0,runoff,2020,2020-12-23,2020-12-27,False
1072,David Perdue,49.5,1949-12-10,M,Republican,2.0,runoff,2020,2020-12-21,2020-12-27,False
1073,David Perdue,49.4,1949-12-10,M,Republican,2.0,runoff,2020,2020-12-21,2020-12-22,False
1074,David Perdue,47.0,1949-12-10,M,Republican,2.0,runoff,2020,2020-12-18,2020-12-22,False
1075,David Perdue,43.0,1949-12-10,M,Republican,2.0,runoff,2020,2020-12-14,2020-12-22,False
1076,David Perdue,46.0,1949-12-10,M,Republican,2.0,runoff,2020,2020-12-16,2020-12-20,False
1077,David Perdue,51.0,1949-12-10,M,Republican,2.0,runoff,2020,2020-12-14,2020-12-16,False
1078,David Perdue,50.2,1949-12-10,M,Republican,2.0,runoff,2020,2020-12-14,2020-12-16,False
1079,David Perdue,49.0,1949-12-10,M,Republican,2.0,runoff,2020,2020-12-14,2020-12-14,False
1080,David Perdue,50.8,1949-12-10,M,Republican,2.0,runoff,2020,2020-12-10,2020-12-14,False
1081,David Perdue,47.0,1949-12-10,M,Republican,2.0,runoff,2020,2020-12-08,2020-12-14,False
1082,David Perdue,48.8,1949-12-10,M,Republican,2.0,runoff,2020,2020-12-08,2020-12-10,False
1083,David Perdue,46.0,1949-12-10,M,Republican,2.0,runoff,2020,2020-11-30,2020-12-04,False
1084,David Perdue,47.3,1949-12-10,M,Republican,2.0,runoff,2020,2020-12-01,2020-12-03,False
1085,David Perdue,48.0,1949-12-10,M,Republican,2.0,runoff,2020,2020-11-27,2020-11-30,False
1086,David Perdue,47.0,1949-12-10,M,Republican,2.0,runoff,2020,2020-11-19,2020-11-24,False
1087,David Perdue,50.0,1949-12-10,M,Republican,2.0,runoff,2020,2020-11-15,2020-11-20,False
1088,David Perdue,49.0,1949-12-10,M,Republican,2.0,runoff,2020,2020-11-16,2020-11-16,False
1089,David Perdue,50.0,1949-12-10,M,Republican,2.0,runoff,2020,2020-11-08,2020-11-09,False
1090,David Perdue,49.0,1949-12-10,M,Republican,2.0,general,2020,2020-11-01,2020-11-01,False
1091,David Perdue,46.0,1949-12-10,M,Republican,2.0,general,2020,2020-10-27,2020-11-01,False
1092,David Perdue,49.2,1949-12-10,M,Republican,2.0,general,2020,2020-10-27,2020-11-01,False
1093,David Perdue,47.6,1949-12-10,M,Republican,2.0,general,2020,2020-10-29,2020-10-31,False
1094,David Perdue,45.5,1949-12-10,M,Republican,2.0,general,2020,2020-10-22,2020-10-31,False
1095,David Perdue,47.2,1949-12-10,M,Republican,2.0,general,2020,2020-10-28,2020-10-28,False
1096,David Perdue,44.0,1949-12-10,M,Republican,2.0,general,2020,2020-10-27,2020-10-28,False
1097,David Perdue,46.0,1949-12-10,M,Republican,2.0,general,2020,2020-10-23,2020-10-27,False
1098,David Perdue,47.0,1949-12-10,M,Republican,2.0,general,2020,2020-10-23,2020-10-27,False
1099,David Perdue,48.0,1949-12-10,M,Republican,2.0,general,2020,2020-10-23,2020-10-27,False
1100,David Perdue,45.0,1949-12-10,M,Republican,2.0,general,2020,2020-10-23,2020-10-26,False
1101,David Perdue,49.4,1949-12-10,M,Republican,2.0,general,2020,2020-10-23,2020-10-26,False
1102,David Perdue,47.0,1949-12-10,M,Republican,2.0,general,2020,2020-10-20,2020-10-23,False
1103,David Perdue,45.2,1949-12-10,M,Republican,2.0,general,2020,2020-10-14,2020-10-23,False
1104,David Perdue,50.2,1949-12-10,M,Republican,2.0,general,2020,2020-10-21,2020-10-21,False
1105,David Perdue,40.44,1949-12-10,M,Republican,2.0,general,2020,2020-10-17,2020-10-20,False
1106,David Perdue,46.0,1949-12-10,M,Republican,2.0,general,2020,2020-10-11,2020-10-20,False
1107,David Perdue,46.1,1949-12-10,M,Republican,2.0,general,2020,2020-10-17,2020-10-19,False
1108,David Perdue,43.0,1949-12-10,M,Republican,2.0,general,2020,2020-10-13,2020-10-19,False
1109,David Perdue,44.0,1949-12-10,M,Republican,2.0,general,2020,2020-10-12,2020-10-15,False
1110,David Perdue,45.0,1949-12-10,M,Republican,2.0,general,2020,2020-10-11,2020-10-14,False
1111,David Perdue,43.0,1949-12-10,M,Republican,2.0,general,2020,2020-10-11,2020-10-14,False
1112,David Perdue,46.0,1949-12-10,M,Republican,2.0,general,2020,2020-10-08,2020-10-12,False
1113,David Perdue,45.0,1949-12-10,M,Republican,2.0,general,2020,2020-10-08,2020-10-12,False
1114,David Perdue,43.0,1949-12-10,M,Republican,2.0,general,2020,2020-10-08,2020-10-11,False
1115,David Perdue,46.0,1949-12-10,M,Republican,2.0,general,2020,2020-10-02,2020-10-11,False
1116,David Perdue,43.0,1949-12-10,M,Republican,2.0,general,2020,2020-10-08,2020-10-09,False
1117,David Perdue,47.0,1949-12-10,M,Republican,2.0,general,2020,2020-10-07,2020-10-07,False
1118,David Perdue,48.9,1949-12-10,M,Republican,2.0,general,2020,2020-09-27,2020-10-06,False
1119,David Perdue,46.0,1949-12-10,M,Republican,2.0,general,2020,2020-09-26,2020-09-29,False
1120,David Perdue,49.0,1949-12-10,M,Republican,2.0,general,2020,2020-09-24,2020-09-27,False
1121,David Perdue,48.0,1949-12-10,M,Republican,2.0,general,2020,2020-09-23,2020-09-27,False
1122,David Perdue,42.0,1949-12-10,M,Republican,2.0,general,2020,2020-09-23,2020-09-26,False
1123,David Perdue,47.0,1949-12-10,M,Republican,2.0,general,2020,2020-09-22,2020-09-25,False
1124,David Perdue,48.0,1949-12-10,M,Republican,2.0,general,2020,2020-09-17,2020-09-21,False
1125,David Perdue,48.0,1949-12-10,M,Republican,2.0,general,2020,2020-09-17,2020-09-21,False
1126,David Perdue,50.0,1949-12-10,M,Republican,2.0,general,2020,2020-09-17,2020-09-21,False
1127,David Perdue,41.0,1949-12-10,M,Republican,2.0,general,2020,2020-09-16,2020-09-21,False
1128,David Perdue,43.0,1949-12-10,M,Republican,2.0,general,2020,2020-09-11,2020-09-20,False
1129,David Perdue,47.0,1949-12-10,M,Republican,2.0,general,2020,2020-09-11,2020-09-20,False
1130,David Perdue,43.0,1949-12-10,M,Republican,2.0,general,2020,2020-09-14,2020-09-19,False
1131,David Perdue,44.0,1949-12-10,M,Republican,2.0,general,2020,2020-09-14,2020-09-19,False
1132,David Perdue,43.15,1949-12-10,M,Republican,2.0,general,2020,2020-09-08,2020-09-17,False
1133,David Perdue,48.0,1949-12-10,M,Republican,2.0,general,2020,2020-09-14,2020-09-16,False
1134,David Perdue,43.0,1949-12-10,M,Republican,2.0,general,2020,2020-09-12,2020-09-16,False
1135,David Perdue,47.0,1949-12-10,M,Republican,2.0,general,2020,2020-08-30,2020-09-05,False
1136,David Perdue,44.0,1949-12-10,M,Republican,2.0,general,2020,2020-08-30,2020-09-02,False
1137,David Perdue,46.63,1949-12-10,M,Republican,2.0,general,2020,2020-08-20,2020-08-30,False
1138,David Perdue,44.0,1949-12-10,M,Republican,2.0,general,2020,2020-08-13,2020-08-14,False
1139,David Perdue,46.0,1949-12-10,M,Republican,2.0,general,2020,2020-08-10,2020-08-13,False
1140,David Perdue,44.0,1949-12-10,M,Republican,2.0,general,2020,2020-08-06,2020-08-08,False
1141,David Perdue,45.0,1949-12-10,M,Republican,2.0,general,2020,2020-07-28,2020-07-31,False
1142,David Perdue,39.0,1949-12-10,M,Republican,2.0,general,2020,2020-07-23,2020-07-31,False
1143,David Perdue,49.0,1949-12-10,M,Republican,2.0,general,2020,2020-07-23,2020-07-27,False
1144,David Perdue,50.0,1949-12-10,M,Republican,2.0,general,2020,2020-07-23,2020-07-27,False
1145,David Perdue,51.0,1949-12-10,M,Republican,2.0,general,2020,2020-07-23,2020-07-27,False
1146,David Perdue,45.0,1949-12-10,M,Republican,2.0,general,2020,2020-07-17,2020-07-26,False
1147,David Perdue,45.96,1949-12-10,M,Republican,2.0,general,2020,2020-07-11,2020-07-16,False
1148,David Perdue,44.0,1949-12-10,M,Republican,2.0,general,2020,2020-07-09,2020-07-15,False
1149,David Perdue,48.0,1949-12-10,M,Republican,2.0,general,2020,2020-07-02,2020-07-02,False
1150,David Perdue,45.0,1949-12-10,M,Republican,2.0,general,2020,2020-06-20,2020-06-23,False
1151,David Perdue,44.0,1949-12-10,M,Republican,2.0,general,2020,2020-06-12,2020-06-13,False
1152,David Perdue,45.0,1949-12-10,M,Republican,2.0,general,2020,2020-05-16,2020-05-18,False
1153,David Perdue,45.0,1949-12-10,M,Republican,2.0,general,2020,2020-05-16,2020-05-18,False
1154,David Perdue,45.0,1949-12-10,M,Republican,2.0,general,2020,2020-05-16,2020-05-18,False
1155,David Perdue,46.0,1949-12-10,M,Republican,2.0,general,2020,2020-05-11,2020-05-13,False
1156,David Perdue,43.0,1949-12-10,M,Republican,2.0,general,2020,2020-05-04,2020-05-07,False
1157,David Perdue,45.3,1949-12-10,M,Republican,2.0,general,2020,2020-04-25,2020-04-27,False
1158,Joni Ernst,47.0,1970-07-01,F,Republican,2.0,general,2020,2020-11-01,2020-11-02,False
1159,Joni Ernst,47.0,1970-07-01,F,Republican,2.0,general,2020,2020-10-29,2020-11-01,False
1160,Joni Ernst,47.0,1970-07-01,F,Republican,2.0,general,2020,2020-10-29,2020-11-01,False
1161,Joni Ernst,45.0,1970-07-01,F,Republican,2.0,general,2020,2020-10-27,2020-11-01,False
1162,Joni Ernst,47.7,1970-07-01,F,Republican,2.0,general,2020,2020-10-29,2020-10-31,False
1163,Joni Ernst,50.7,1970-07-01,F,Republican,2.0,general,2020,2020-10-30,2020-10-30,False
1164,Joni Ernst,46.0,1970-07-01,F,Republican,2.0,general,2020,2020-10-26,2020-10-29,False
1165,Joni Ernst,48.0,1970-07-01,F,Republican,2.0,general,2020,2020-10-23,2020-10-27,False
1166,Joni Ernst,45.0,1970-07-01,F,Republican,2.0,general,2020,2020-10-21,2020-10-24,False
1167,Joni Ernst,50.44,1970-07-01,F,Republican,2.0,general,2020,2020-10-19,2020-10-21,False
1168,Joni Ernst,43.0,1970-07-01,F,Republican,2.0,general,2020,2020-10-15,2020-10-21,False
1169,Joni Ernst,45.0,1970-07-01,F,Republican,2.0,general,2020,2020-10-18,2020-10-20,False
1170,Joni Ernst,43.4,1970-07-01,F,Republican,2.0,general,2020,2020-10-18,2020-10-19,False
1171,Joni Ernst,47.0,1970-07-01,F,Republican,2.0,general,2020,2020-10-15,2020-10-19,False
1172,Joni Ernst,47.0,1970-07-01,F,Republican,2.0,general,2020,2020-10-15,2020-10-19,False
1173,Joni Ernst,45.0,1970-07-01,F,Republican,2.0,general,2020,2020-10-15,2020-10-19,False
1174,Joni Ernst,43.0,1970-07-01,F,Republican,2.0,general,2020,2020-10-08,2020-10-11,False
1175,Joni Ernst,43.0,1970-07-01,F,Republican,2.0,general,2020,2020-10-06,2020-10-09,False
1176,Joni Ernst,45.0,1970-07-01,F,Republican,2.0,general,2020,2020-10-05,2020-10-08,False
1177,Joni Ernst,46.0,1970-07-01,F,Republican,2.0,general,2020,2020-10-03,2020-10-06,False
1178,Joni Ernst,45.0,1970-07-01,F,Republican,2.0,general,2020,2020-10-01,2020-10-05,False
1179,Joni Ernst,45.0,1970-07-01,F,Republican,2.0,general,2020,2020-09-23,2020-09-28,False
1180,Joni Ernst,42.0,1970-07-01,F,Republican,2.0,general,2020,2020-09-23,2020-09-28,False
1181,Joni Ernst,48.0,1970-07-01,F,Republican,2.0,general,2020,2020-09-24,2020-09-27,False
1182,Joni Ernst,39.0,1970-07-01,F,Republican,2.0,general,2020,2020-09-23,2020-09-26,False
1183,Joni Ernst,47.0,1970-07-01,F,Republican,2.0,general,2020,2020-09-18,2020-09-22,False
1184,Joni Ernst,46.0,1970-07-01,F,Republican,2.0,general,2020,2020-09-18,2020-09-22,False
1185,Joni Ernst,47.0,1970-07-01,F,Republican,2.0,general,2020,2020-09-18,2020-09-22,False
1186,Joni Ernst,40.0,1970-07-01,F,Republican,2.0,general,2020,2020-09-16,2020-09-22,False
1187,Joni Ernst,42.0,1970-07-01,F,Republican,2.0,general,2020,2020-09-14,2020-09-17,False
1188,Joni Ernst,50.0,1970-07-01,F,Republican,2.0,general,2020,2020-08-30,2020-09-05,False
1189,Joni Ernst,49.0,1970-07-01,F,Republican,2.0,general,2020,2020-08-30,2020-09-02,False
1190,Joni Ernst,45.0,1970-07-01,F,Republican,2.0,general,2020,2020-08-13,2020-08-14,False
1191,Joni Ernst,48.0,1970-07-01,F,Republican,2.0,general,2020,2020-07-30,2020-08-03,False
1192,Joni Ernst,48.0,1970-07-01,F,Republican,2.0,general,2020,2020-07-30,2020-08-03,False
1193,Joni Ernst,48.0,1970-07-01,F,Republican,2.0,general,2020,2020-07-30,2020-08-03,False
1194,Joni Ernst,43.0,1970-07-01,F,Republican,2.0,general,2020,2020-07-24,2020-08-02,False
1195,Joni Ernst,36.0,1970-07-01,F,Republican,2.0,general,2020,2020-07-27,2020-07-30,False
1196,Joni Ernst,42.84,1970-07-01,F,Republican,2.0,general,2020,2020-07-11,2020-07-16,False
1197,Joni Ernst,47.0,1970-07-01,F,Republican,2.0,general,2020,2020-06-23,2020-06-28,False
1198,Joni Ernst,43.0,1970-07-01,F,Republican,2.0,general,2020,2020-06-07,2020-06-10,False
1199,Joni Ernst,45.0,1970-07-01,F,Republican,2.0,general,2020,2020-06-06,2020-06-08,False
1200,Joni Ernst,43.0,1970-07-01,F,Republican,2.0,general,2020,2020-06-03,2020-06-04,False
1201,Joni Ernst,42.0,1970-07-01,F,Republican,2.0,general,2020,2020-05-07,2020-05-09,False
1202,Joni Ernst,43.0,1970-07-01,F,Republican,2.0,general,2020,2020-04-30,2020-05-01,False
1203,Joni Ernst,47.0,1970-07-01,F,Republican,2.0,general,2020,2019-12-13,2019-12-15,False
1204,Joni Ernst,46.5,1970-07-01,F,Republican,2.0,general,2020,2019-10-13,2019-10-16,False
1205,Joni Ernst,58.0,1970-07-01,F,Republican,2.0,general,2020,2019-04-24,2019-04-29,False
1206,Lindsey Graham,51.2,1955-07-09,M,Republican,2.0,general,2020,2020-10-31,2020-11-02,False
1207,Lindsey Graham,49.0,1955-07-09,M,Republican,2.0,general,2020,2020-10-27,2020-11-01,False
1208,Lindsey Graham,46.0,1955-07-09,M,Republican,2.0,general,2020,2020-10-23,2020-11-01,False
1209,Lindsey Graham,46.4,1955-07-09,M,Republican,2.0,general,2020,2020-10-22,2020-10-31,False
1210,Lindsey Graham,46.0,1955-07-09,M,Republican,2.0,general,2020,2020-10-22,2020-10-27,False
1211,Lindsey Graham,51.9,1955-07-09,M,Republican,2.0,general,2020,2020-10-26,2020-10-26,False
1212,Lindsey Graham,49.28,1955-07-09,M,Republican,2.0,general,2020,2020-10-24,2020-10-25,False
1213,Lindsey Graham,45.0,1955-07-09,M,Republican,2.0,general,2020,2020-10-11,2020-10-20,False
1214,Lindsey Graham,45.0,1955-07-09,M,Republican,2.0,general,2020,2020-10-11,2020-10-16,False
1215,Lindsey Graham,46.0,1955-07-09,M,Republican,2.0,general,2020,2020-10-09,2020-10-14,False
1216,Lindsey Graham,46.0,1955-07-09,M,Republican,2.0,general,2020,2020-10-08,2020-10-11,False
1217,Lindsey Graham,48.0,1955-07-09,M,Republican,2.0,general,2020,2020-10-02,2020-10-11,False
1218,Lindsey Graham,46.0,1955-07-09,M,Republican,2.0,general,2020,2020-09-29,2020-10-05,False
1219,Lindsey Graham,47.0,1955-07-09,M,Republican,2.0,general,2020,2020-09-24,2020-09-28,False
1220,Lindsey Graham,45.0,1955-07-09,M,Republican,2.0,general,2020,2020-09-23,2020-09-28,False
1221,Lindsey Graham,47.0,1955-07-09,M,Republican,2.0,general,2020,2020-09-23,2020-09-28,False
1222,Lindsey Graham,48.0,1955-07-09,M,Republican,2.0,general,2020,2020-09-23,2020-09-27,False
1223,Lindsey Graham,45.0,1955-07-09,M,Republican,2.0,general,2020,2020-09-22,2020-09-25,False
1224,Lindsey Graham,43.0,1955-07-09,M,Republican,2.0,general,2020,2020-09-21,2020-09-24,False
1225,Lindsey Graham,46.0,1955-07-09,M,Republican,2.0,general,2020,2020-09-11,2020-09-20,False
1226,Lindsey Graham,44.9,1955-07-09,M,Republican,2.0,general,2020,2020-09-08,2020-09-17,False
1227,Lindsey Graham,48.0,1955-07-09,M,Republican,2.0,general,2020,2020-09-10,2020-09-14,False
1228,Lindsey Graham,44.0,1955-07-09,M,Republican,2.0,general,2020,2020-07-30,2020-08-03,False
1229,Lindsey Graham,44.0,1955-07-09,M,Republican,2.0,general,2020,2020-07-24,2020-08-02,False
1230,Lindsey Graham,47.0,1955-07-09,M,Republican,2.0,general,2020,2020-07-30,2020-07-31,False
1231,Lindsey Graham,49.0,1955-07-09,M,Republican,2.0,general,2020,2020-07-15,2020-07-20,False
1232,Lindsey Graham,43.0,1955-07-09,M,Republican,2.0,general,2020,2020-07-13,2020-07-19,False
1233,Lindsey Graham,48.0,1955-07-09,M,Republican,2.0,general,2020,2020-07-17,2020-07-17,False
1234,Lindsey Graham,42.0,1955-07-09,M,Republican,2.0,general,2020,2020-05-23,2020-05-26,False
1235,Lindsey Graham,47.0,1955-07-09,M,Republican,2.0,general,2020,2020-03-03,2020-03-11,False
1236,Lindsey Graham,54.0,1955-07-09,M,Republican,2.0,general,2020,2020-02-18,2020-02-21,False
1237,Lindsey Graham,51.0,1955-07-09,M,Republican,2.0,general,2020,2020-01-31,2020-02-02,False
1238,Lindsey Graham,47.0,1955-07-09,M,Republican,2.0,general,2020,2019-12-06,2019-12-11,False
1239,Lindsey Graham,53.0,1955-07-09,M,Republican,2.0,general,2020,2019-10-15,2019-10-21,False
1240,Lindsey Graham,50.0,1955-07-09,M,Republican,2.0,general,2020,2019-09-17,2019-09-21,False
1241,Lindsey Graham,52.0,1955-07-09,M,Republican,2.0,general,2020,2019-06-11,2019-06-14,False
1242,Lindsey Graham,55.0,1955-07-09,M,Republican,2.0,general,2020,2019-03-11,2019-03-13,False
1243,Steve Daines,50.0,1962-08-20,M,Republican,2.0,general,2020,2020-10-29,2020-11-02,False
1244,Steve Daines,47.0,1962-08-20,M,Republican,2.0,general,2020,2020-10-26,2020-10-27,False
1245,Steve Daines,47.0,1962-08-20,M,Republican,2.0,general,2020,2020-10-19,2020-10-24,False
1246,Steve Daines,49.0,1962-08-20,M,Republican,2.0,general,2020,2020-10-18,2020-10-20,False
1247,Steve Daines,48.0,1962-08-20,M,Republican,2.0,general,2020,2020-10-15,2020-10-20,False
1248,Steve Daines,49.0,1962-08-20,M,Republican,2.0,general,2020,2020-10-15,2020-10-18,False
1249,Steve Daines,48.0,1962-08-20,M,Republican,2.0,general,2020,2020-10-09,2020-10-10,False
1250,Steve Daines,51.8,1962-08-20,M,Republican,2.0,general,2020,2020-10-05,2020-10-07,False
1251,Steve Daines,47.0,1962-08-20,M,Republican,2.0,general,2020,2020-09-30,2020-10-05,False
1252,Steve Daines,47.0,1962-08-20,M,Republican,2.0,general,2020,2020-09-14,2020-10-02,False
1253,Steve Daines,45.0,1962-08-20,M,Republican,2.0,general,2020,2020-09-14,2020-09-16,False
1254,Steve Daines,50.0,1962-08-20,M,Republican,2.0,general,2020,2020-08-30,2020-09-05,False
1255,Steve Daines,50.04,1962-08-20,M,Republican,2.0,general,2020,2020-07-31,2020-08-02,False
1256,Steve Daines,47.09,1962-08-20,M,Republican,2.0,general,2020,2020-07-11,2020-07-16,False
1257,Steve Daines,49.0,1962-08-20,M,Republican,2.0,general,2020,2020-07-11,2020-07-13,False
1258,Steve Daines,44.0,1962-08-20,M,Republican,2.0,general,2020,2020-07-09,2020-07-10,False
1259,Steve Daines,43.0,1962-08-20,M,Republican,2.0,general,2020,2020-06-17,2020-06-26,False
1260,Steve Daines,39.22,1962-08-20,M,Republican,2.0,general,2020,2020-04-10,2020-04-27,False
1261,Steve Daines,47.0,1962-08-20,M,Republican,2.0,general,2020,2020-03-12,2020-03-13,False
1262,Susan M. Collins,42.0,1952-12-07,F,Republican,2.0,general,2020,2020-10-29,2020-11-02,False
1263,Susan M. Collins,46.0,1952-12-07,F,Republican,2.0,general,2020,2020-10-29,2020-11-02,True
1264,Susan M. Collins,45.8,1952-12-07,F,Republican,2.0,general,2020,2020-10-29,2020-10-31,False
1265,Susan M. Collins,45.0,1952-12-07,F,Republican,2.0,general,2020,2020-10-23,2020-10-27,False
1266,Susan M. Collins,49.0,1952-12-07,F,Republican,2.0,general,2020,2020-10-23,2020-10-27,True
1267,Susan M. Collins,43.4,1952-12-07,F,Republican,2.0,general,2020,2020-10-21,2020-10-25,False
1268,Susan M. Collins,39.8,1952-12-07,F,Republican,2.0,general,2020,2020-10-02,2020-10-06,False
1269,Susan M. Collins,42.0,1952-12-07,F,Republican,2.0,general,2020,2020-09-25,2020-10-04,False
1270,Susan M. Collins,43.0,1952-12-07,F,Republican,2.0,general,2020,2020-09-25,2020-10-04,False
1271,Susan M. Collins,41.0,1952-12-07,F,Republican,2.0,general,2020,2020-09-23,2020-09-28,False
1272,Susan M. Collins,42.0,1952-12-07,F,Republican,2.0,general,2020,2020-09-23,2020-09-28,True
1273,Susan M. Collins,41.0,1952-12-07,F,Republican,2.0,general,2020,2020-09-17,2020-09-23,False
1274,Susan M. Collins,42.0,1952-12-07,F,Republican,2.0,general,2020,2020-09-20,2020-09-22,False
1275,Susan M. Collins,41.0,1952-12-07,F,Republican,2.0,general,2020,2020-09-17,2020-09-20,False
1276,Susan M. Collins,42.2,1952-12-07,F,Republican,2.0,general,2020,2020-09-17,2020-09-20,True
1277,Susan M. Collins,44.0,1952-12-07,F,Republican,2.0,general,2020,2020-09-11,2020-09-16,True
1278,Susan M. Collins,40.0,1952-12-07,F,Republican,2.0,general,2020,2020-09-11,2020-09-16,False
1279,Susan M. Collins,42.0,1952-12-07,F,Republican,2.0,general,2020,2020-09-10,2020-09-14,False
1280,Susan M. Collins,40.82,1952-12-07,F,Republican,2.0,general,2020,2020-09-04,2020-09-07,False
1281,Susan M. Collins,47.0,1952-12-07,F,Republican,2.0,general,2020,2020-08-30,2020-09-05,True
1282,Susan M. Collins,43.0,1952-12-07,F,Republican,2.0,general,2020,2020-08-30,2020-09-05,False
1283,Susan M. Collins,44.0,1952-12-07,F,Republican,2.0,general,2020,2020-08-13,2020-08-14,False
1284,Susan M. Collins,35.0,1952-12-07,F,Republican,2.0,general,2020,2020-07-28,2020-08-09,False
1285,Susan M. Collins,38.0,1952-12-07,F,Republican,2.0,general,2020,2020-07-28,2020-08-09,False
1286,Susan M. Collins,43.0,1952-12-07,F,Republican,2.0,general,2020,2020-07-30,2020-08-03,False
1287,Susan M. Collins,41.0,1952-12-07,F,Republican,2.0,general,2020,2020-07-27,2020-08-02,False
1288,Susan M. Collins,45.0,1952-12-07,F,Republican,2.0,general,2020,2020-07-24,2020-08-02,False
1289,Susan M. Collins,39.0,1952-12-07,F,Republican,2.0,general,2020,2020-07-18,2020-07-24,False
1290,Susan M. Collins,42.0,1952-12-07,F,Republican,2.0,general,2020,2020-07-22,2020-07-23,False
1291,Susan M. Collins,42.0,1952-12-07,F,Republican,2.0,general,2020,2020-07-02,2020-07-03,False
1292,Susan M. Collins,45.0,1952-12-07,F,Republican,2.0,general,2020,2020-06-20,2020-06-24,False
1293,Susan M. Collins,42.0,1952-12-07,F,Republican,2.0,general,2020,2020-05-13,2020-05-18,False
1294,Susan M. Collins,43.0,1952-12-07,F,Republican,2.0,general,2020,2020-05-13,2020-05-18,False
1295,Susan M. Collins,43.0,1952-12-07,F,Republican,2.0,general,2020,2020-03-02,2020-03-03,False
1296,Susan M. Collins,42.0,1952-12-07,F,Republican,2.0,general,2020,2020-02-10,2020-02-13,False
1297,Susan M. Collins,52.0,1952-12-07,F,Republican,2.0,general,2020,2019-07-29,2019-07-31,False
1298,Susan M. Collins,52.0,1952-12-07,F,Republican,2.0,general,2020,2019-06-24,2019-06-24,True
1299,Susan M. Collins,44.0,1952-12-07,F,Republican,2.0,general,2020,2019-06-24,2019-06-24,False
1300,Susan M. Collins,51.2,1952-12-07,F,Republican,2.0,general,2020,2019-03-04,2019-03-13,False
1301,Martha McSally,44.0,1966-03-22,F,Republican,3.0,general,2020,2020-10-27,2020-11-02,False
1302,Martha McSally,46.0,1966-03-22,F,Republican,3.0,general,2020,2020-10-29,2020-11-01,False
1303,Martha McSally,45.0,1966-03-22,F,Republican,3.0,general,2020,2020-10-29,2020-11-01,False
1304,Martha McSally,47.0,1966-03-22,F,Republican,3.0,general,2020,2020-10-29,2020-11-01,False
