full_name,pct,birthday,gender,party,senate_class,stage,cycle,start_date,end_date,age,Emotion (Majority),Race (Majority),Valence (Mean)
joe donnelly,39.5,1955-09-29,M,Democrat,1.0,general,2018,2018-10-29,2018-10-31,69,happy,latino hispanic,34.26972694667271
joe donnelly,48.0,1955-09-29,M,Democrat,1.0,general,2018,2018-10-24,2018-10-28,69,happy,latino hispanic,34.26972694667271
"joe manchin, iii",36.2,1947-08-24,M,Democrat,1.0,general,2024,2022-08-24,2022-08-26,77,sad,white,-18.143174148652324
"joe manchin, iii",28.2,1947-08-24,M,Democrat,1.0,general,2024,2023-10-01,2023-10-04,77,sad,white,-18.143174148652324
"joe manchin, iii",57.0,1947-08-24,M,Democrat,1.0,general,2018,2016-11-16,2016-11-17,77,sad,white,-18.143174148652324
"joe manchin, iii",52.0,1947-08-24,M,Democrat,1.0,general,2018,2017-08-11,2017-08-20,77,sad,white,-18.143174148652324
"joe manchin, iii",45.0,1947-08-24,M,Democrat,1.0,general,2018,2017-09-27,2017-09-30,77,sad,white,-18.143174148652324
"joe manchin, iii",44.0,1947-08-24,M,Democrat,1.0,general,2018,2018-05-10,2018-05-10,77,sad,white,-18.143174148652324
"joe manchin, iii",47.0,1947-08-24,M,Democrat,1.0,general,2018,2018-05-13,2018-05-16,77,sad,white,-18.143174148652324
"joe manchin, iii",49.0,1947-08-24,M,Democrat,1.0,general,2018,2018-06-12,2018-06-13,77,sad,white,-18.143174148652324
"joe manchin, iii",52.0,1947-08-24,M,Democrat,1.0,general,2018,2018-05-15,2018-05-16,77,sad,white,-18.143174148652324
"joe manchin, iii",53.0,1947-08-24,M,Democrat,1.0,general,2018,2018-05-22,2018-05-22,77,sad,white,-18.143174148652324
"joe manchin, iii",37.3,1947-08-24,M,Democrat,1.0,general,2024,2023-10-01,2023-10-04,77,sad,white,-18.143174148652324
"joe manchin, iii",46.0,1947-08-24,M,Democrat,1.0,general,2018,2018-06-12,2018-06-13,77,sad,white,-18.143174148652324
"joe manchin, iii",50.0,1947-08-24,M,Democrat,1.0,general,2018,2018-06-14,2018-06-19,77,sad,white,-18.143174148652324
"joe manchin, iii",50.0,1947-08-24,M,Democrat,1.0,general,2018,2018-05-13,2018-05-16,77,sad,white,-18.143174148652324
"joe manchin, iii",43.0,1947-08-24,M,Democrat,1.0,general,2024,2023-09-24,2023-09-26,77,sad,white,-18.143174148652324
"joe manchin, iii",40.2,1947-08-24,M,Democrat,1.0,general,2024,2023-05-22,2023-05-23,77,sad,white,-18.143174148652324
"joe manchin, iii",45.0,1947-08-24,M,Democrat,1.0,general,2024,2023-08-16,2023-08-26,77,sad,white,-18.143174148652324
"joe manchin, iii",32.0,1947-08-24,M,Democrat,1.0,general,2024,2023-05-22,2023-05-23,77,sad,white,-18.143174148652324
"joe manchin, iii",51.0,1947-08-24,M,Democrat,1.0,general,2018,2018-06-14,2018-06-19,77,sad,white,-18.143174148652324
"joe manchin, iii",29.0,1947-08-24,M,Democrat,1.0,general,2024,2023-04-24,2023-04-25,77,sad,white,-18.143174148652324
"joe manchin, iii",36.0,1947-08-24,M,Democrat,1.0,general,2024,2023-04-24,2023-04-25,77,sad,white,-18.143174148652324
"joe manchin, iii",42.0,1947-08-24,M,Democrat,1.0,general,2024,2023-02-05,2023-02-07,77,sad,white,-18.143174148652324
"joe manchin, iii",55.0,1947-08-24,M,Democrat,1.0,general,2024,2023-02-05,2023-02-07,77,sad,white,-18.143174148652324
"joe manchin, iii",52.0,1947-08-24,M,Democrat,1.0,general,2024,2023-02-05,2023-02-07,77,sad,white,-18.143174148652324
"joe manchin, iii",37.9,1947-08-24,M,Democrat,1.0,general,2024,2022-08-24,2022-08-26,77,sad,white,-18.143174148652324
"joe manchin, iii",32.0,1947-08-24,M,Democrat,1.0,general,2024,2022-08-24,2022-08-26,77,sad,white,-18.143174148652324
"joe manchin, iii",48.6,1947-08-24,M,Democrat,1.0,general,2024,2022-01-17,2022-01-20,77,sad,white,-18.143174148652324
"joe manchin, iii",49.9,1947-08-24,M,Democrat,1.0,general,2024,2022-01-17,2022-01-20,77,sad,white,-18.143174148652324
"joe manchin, iii",41.0,1947-08-24,M,Democrat,1.0,general,2024,2022-01-17,2022-01-20,77,sad,white,-18.143174148652324
"joe manchin, iii",38.0,1947-08-24,M,Democrat,1.0,general,2024,2023-08-16,2023-08-26,77,sad,white,-18.143174148652324
"joe manchin, iii",49.0,1947-08-24,M,Democrat,1.0,general,2018,2018-06-14,2018-06-19,77,sad,white,-18.143174148652324
"joe manchin, iii",51.0,1947-08-24,M,Democrat,1.0,general,2018,2018-05-22,2018-05-22,77,sad,white,-18.143174148652324
"joe manchin, iii",48.0,1947-08-24,M,Democrat,1.0,general,2018,2018-06-14,2018-06-19,77,sad,white,-18.143174148652324
"joe manchin, iii",50.0,1947-08-24,M,Democrat,1.0,general,2018,2018-06-14,2018-06-19,77,sad,white,-18.143174148652324
"joe manchin, iii",47.3,1947-08-24,M,Democrat,1.0,general,2018,2018-10-28,2018-10-31,77,sad,white,-18.143174148652324
"joe manchin, iii",45.0,1947-08-24,M,Democrat,1.0,general,2018,2018-10-19,2018-10-30,77,sad,white,-18.143174148652324
"joe manchin, iii",52.0,1947-08-24,M,Democrat,1.0,general,2018,2018-10-12,2018-10-19,77,sad,white,-18.143174148652324
"joe manchin, iii",42.0,1947-08-24,M,Democrat,1.0,general,2018,2018-10-16,2018-10-18,77,sad,white,-18.143174148652324
"joe manchin, iii",53.0,1947-08-24,M,Democrat,1.0,general,2018,2018-10-13,2018-10-15,77,sad,white,-18.143174148652324
"joe manchin, iii",49.0,1947-08-24,M,Democrat,1.0,general,2018,2018-10-11,2018-10-13,77,sad,white,-18.143174148652324
"joe manchin, iii",41.0,1947-08-24,M,Democrat,1.0,general,2018,2018-10-07,2018-10-09,77,sad,white,-18.143174148652324
"joe manchin, iii",46.0,1947-08-24,M,Democrat,1.0,general,2018,2018-09-17,2018-09-26,77,sad,white,-18.143174148652324
"joe manchin, iii",45.0,1947-08-24,M,Democrat,1.0,general,2018,2018-09-24,2018-09-25,77,sad,white,-18.143174148652324
"joe manchin, iii",47.0,1947-08-24,M,Democrat,1.0,general,2018,2018-09-23,2018-09-25,77,sad,white,-18.143174148652324
"joe manchin, iii",48.0,1947-08-24,M,Democrat,1.0,general,2018,2018-09-19,2018-09-23,77,sad,white,-18.143174148652324
"joe manchin, iii",45.0,1947-08-24,M,Democrat,1.0,general,2018,2018-10-16,2018-10-18,77,sad,white,-18.143174148652324
"joe manchin, iii",47.0,1947-08-24,M,Democrat,1.0,general,2018,2018-08-23,2018-08-26,77,sad,white,-18.143174148652324
"joe manchin, iii",44.8,1947-08-24,M,Democrat,1.0,general,2018,2018-09-13,2018-09-15,77,sad,white,-18.143174148652324
"joe manchin, iii",54.0,1947-08-24,M,Democrat,1.0,general,2018,2018-06-11,2018-07-02,77,sad,white,-18.143174148652324
"joe manchin, iii",53.0,1947-08-24,M,Democrat,1.0,general,2018,2018-06-11,2018-07-02,77,sad,white,-18.143174148652324
"joe manchin, iii",49.0,1947-08-24,M,Democrat,1.0,general,2018,2018-06-14,2018-06-19,77,sad,white,-18.143174148652324
"joe manchin, iii",54.0,1947-08-24,M,Democrat,1.0,general,2018,2018-06-11,2018-07-02,77,sad,white,-18.143174148652324
"joe manchin, iii",56.0,1947-08-24,M,Democrat,1.0,general,2018,2018-06-11,2018-07-02,77,sad,white,-18.143174148652324
"joe manchin, iii",53.0,1947-08-24,M,Democrat,1.0,general,2018,2018-06-11,2018-07-02,77,sad,white,-18.143174148652324
"joe manchin, iii",49.9,1947-08-24,M,Democrat,1.0,general,2018,2018-07-13,2018-07-16,77,sad,white,-18.143174148652324
"joe manchin, iii",46.0,1947-08-24,M,Democrat,1.0,general,2018,2018-08-16,2018-08-26,77,sad,white,-18.143174148652324
"joe manchin, iii",53.0,1947-08-24,M,Democrat,1.0,general,2018,2018-06-11,2018-07-02,77,sad,white,-18.143174148652324
john barrasso,60.0,1952-07-21,M,Republican,1.0,general,2018,2018-11-02,2018-11-04,72,sad,latino hispanic,18.06961020787273
john boozman,54.6,1950-12-10,M,Republican,3.0,general,2022,2022-10-13,2022-10-31,74,sad,latino hispanic,-73.29325515232493
john boozman,43.5,1950-12-10,M,Republican,3.0,general,2022,2022-09-12,2022-09-12,74,sad,latino hispanic,-73.29325515232493
john boozman,52.0,1950-12-10,M,Republican,3.0,general,2022,2022-10-17,2022-10-18,74,sad,latino hispanic,-73.29325515232493
john cornyn,45.0,1952-02-02,M,Republican,2.0,general,2020,2020-10-17,2020-10-25,72,happy,white,25.95003657000364
john cornyn,40.82,1952-02-02,M,Republican,2.0,general,2020,2020-10-17,2020-10-20,72,happy,white,25.95003657000364
john cornyn,40.0,1952-02-02,M,Republican,2.0,general,2020,2020-10-13,2020-10-20,72,happy,white,25.95003657000364
john cornyn,42.0,1952-02-02,M,Republican,2.0,general,2020,2020-10-13,2020-10-20,72,happy,white,25.95003657000364
john cornyn,48.9,1952-02-02,M,Republican,2.0,general,2020,2020-10-13,2020-10-20,72,happy,white,25.95003657000364
john cornyn,44.0,1952-02-02,M,Republican,2.0,general,2020,2020-10-15,2020-10-18,72,happy,white,25.95003657000364
john cornyn,48.9,1952-02-02,M,Republican,2.0,general,2020,2020-10-18,2020-10-19,72,happy,white,25.95003657000364
john cornyn,49.0,1952-02-02,M,Republican,2.0,general,2020,2020-10-16,2020-10-19,72,happy,white,25.95003657000364
john cornyn,49.0,1952-02-02,M,Republican,2.0,general,2020,2020-10-14,2020-10-15,72,happy,white,25.95003657000364
john cornyn,47.0,1952-02-02,M,Republican,2.0,general,2020,2020-10-02,2020-10-11,72,happy,white,25.95003657000364
john cornyn,48.0,1952-02-02,M,Republican,2.0,general,2020,2020-10-20,2020-10-25,72,happy,white,25.95003657000364
john cornyn,46.0,1952-02-02,M,Republican,2.0,general,2020,2020-10-11,2020-10-20,72,happy,white,25.95003657000364
john cornyn,48.0,1952-02-02,M,Republican,2.0,general,2020,2020-10-22,2020-10-25,72,happy,white,25.95003657000364
john cornyn,46.0,1952-02-02,M,Republican,2.0,general,2020,2020-09-15,2020-09-18,72,happy,white,25.95003657000364
john cornyn,52.4,1952-02-02,M,Republican,2.0,general,2020,2020-10-23,2020-10-26,72,happy,white,25.95003657000364
john cornyn,49.0,1952-02-02,M,Republican,2.0,general,2020,2020-10-27,2020-10-28,72,happy,white,25.95003657000364
john cornyn,48.0,1952-02-02,M,Republican,2.0,general,2020,2020-10-27,2020-10-28,72,happy,white,25.95003657000364
john cornyn,46.7,1952-02-02,M,Republican,2.0,general,2020,2020-10-22,2020-10-31,72,happy,white,25.95003657000364
john cornyn,51.0,1952-02-02,M,Republican,2.0,general,2020,2020-10-29,2020-10-31,72,happy,white,25.95003657000364
john cornyn,50.0,1952-02-02,M,Republican,2.0,general,2020,2020-10-27,2020-11-01,72,happy,white,25.95003657000364
john cornyn,56.5,1952-02-02,M,Republican,2.0,general,2020,2020-10-27,2020-11-02,72,happy,white,25.95003657000364
john cornyn,34.0,1952-02-02,M,Republican,2.0,general,2020,2020-08-28,2020-09-02,72,happy,white,25.95003657000364
john cornyn,44.0,1952-02-02,M,Republican,2.0,general,2020,2020-09-01,2020-09-02,72,happy,white,25.95003657000364
john cornyn,44.95,1952-02-02,M,Republican,2.0,general,2020,2020-09-08,2020-09-17,72,happy,white,25.95003657000364
john cornyn,50.0,1952-02-02,M,Republican,2.0,general,2020,2019-01-05,2019-01-11,72,happy,white,25.95003657000364
john cornyn,45.0,1952-02-02,M,Republican,2.0,general,2020,2020-09-11,2020-09-20,72,happy,white,25.95003657000364
john cornyn,50.0,1952-02-02,M,Republican,2.0,general,2020,2020-09-18,2020-09-25,72,happy,white,25.95003657000364
john cornyn,43.0,1952-02-02,M,Republican,2.0,general,2020,2020-09-16,2020-09-22,72,happy,white,25.95003657000364
john cornyn,49.0,1952-02-02,M,Republican,2.0,general,2020,2020-10-20,2020-10-26,72,happy,white,25.95003657000364
john cornyn,47.0,1952-02-02,M,Republican,2.0,general,2020,2019-02-13,2019-02-14,72,happy,white,25.95003657000364
john cornyn,37.0,1952-02-02,M,Republican,2.0,general,2020,2020-06-29,2020-07-07,72,happy,white,25.95003657000364
john cornyn,28.7,1952-02-02,M,Republican,2.0,general,2020,2019-04-25,2019-04-28,72,happy,white,25.95003657000364
john cornyn,50.0,1952-02-02,M,Republican,2.0,general,2020,2020-09-17,2020-09-21,72,happy,white,25.95003657000364
john cornyn,48.0,1952-02-02,M,Republican,2.0,general,2020,2020-10-05,2020-10-06,72,happy,white,25.95003657000364
john cornyn,47.0,1952-02-02,M,Republican,2.0,general,2020,2020-10-03,2020-10-06,72,happy,white,25.95003657000364
john cornyn,45.0,1952-02-02,M,Republican,2.0,general,2020,2020-09-30,2020-10-05,72,happy,white,25.95003657000364
john cornyn,50.0,1952-02-02,M,Republican,2.0,general,2020,2020-09-25,2020-10-04,72,happy,white,25.95003657000364
john cornyn,39.0,1952-02-02,M,Republican,2.0,general,2020,2020-08-28,2020-09-02,72,happy,white,25.95003657000364
john cornyn,46.0,1952-02-02,M,Republican,2.0,general,2020,2020-08-20,2020-08-25,72,happy,white,25.95003657000364
john cornyn,44.0,1952-02-02,M,Republican,2.0,general,2020,2020-08-20,2020-08-25,72,happy,white,25.95003657000364
john cornyn,44.4,1952-02-02,M,Republican,2.0,general,2020,2020-08-04,2020-08-13,72,happy,white,25.95003657000364
john cornyn,44.0,1952-02-02,M,Republican,2.0,general,2020,2020-07-24,2020-08-02,72,happy,white,25.95003657000364
john cornyn,43.0,1952-02-02,M,Republican,2.0,general,2020,2020-07-25,2020-07-29,72,happy,white,25.95003657000364
john cornyn,47.0,1952-02-02,M,Republican,2.0,general,2020,2020-07-16,2020-07-20,72,happy,white,25.95003657000364
john cornyn,47.44,1952-02-02,M,Republican,2.0,general,2020,2020-07-16,2020-07-20,72,happy,white,25.95003657000364
john cornyn,46.0,1952-02-02,M,Republican,2.0,general,2020,2019-02-20,2019-02-25,72,happy,white,25.95003657000364
john cornyn,44.0,1952-02-02,M,Republican,2.0,general,2020,2020-07-07,2020-07-10,72,happy,white,25.95003657000364
john cornyn,37.0,1952-02-02,M,Republican,2.0,general,2020,2020-06-29,2020-07-07,72,happy,white,25.95003657000364
john cornyn,42.0,1952-02-02,M,Republican,2.0,general,2020,2020-06-29,2020-07-07,72,happy,white,25.95003657000364
john cornyn,43.0,1952-02-02,M,Republican,2.0,general,2020,2020-06-29,2020-07-07,72,happy,white,25.95003657000364
john cornyn,42.0,1952-02-02,M,Republican,2.0,general,2020,2020-06-24,2020-06-25,72,happy,white,25.95003657000364
john cornyn,46.0,1952-02-02,M,Republican,2.0,general,2020,2020-06-20,2020-06-23,72,happy,white,25.95003657000364
john cornyn,47.0,1952-02-02,M,Republican,2.0,general,2020,2020-06-20,2020-06-23,72,happy,white,25.95003657000364
john cornyn,37.0,1952-02-02,M,Republican,2.0,general,2020,2020-04-18,2020-04-27,72,happy,white,25.95003657000364
john cornyn,35.0,1952-02-02,M,Republican,2.0,general,2020,2020-04-18,2020-04-27,72,happy,white,25.95003657000364
john cornyn,49.0,1952-02-02,M,Republican,2.0,general,2020,2020-02-23,2020-02-27,72,happy,white,25.95003657000364
john cornyn,46.0,1952-02-02,M,Republican,2.0,general,2020,2019-11-09,2019-11-21,72,happy,white,25.95003657000364
john cornyn,44.0,1952-02-02,M,Republican,2.0,general,2020,2019-11-09,2019-11-21,72,happy,white,25.95003657000364
john cornyn,45.0,1952-02-02,M,Republican,2.0,general,2020,2019-11-09,2019-11-21,72,happy,white,25.95003657000364
john cornyn,45.0,1952-02-02,M,Republican,2.0,general,2020,2019-11-09,2019-11-21,72,happy,white,25.95003657000364
john cornyn,43.0,1952-02-02,M,Republican,2.0,general,2020,2020-07-07,2020-07-10,72,happy,white,25.95003657000364
john cornyn,40.0,1952-02-02,M,Republican,2.0,general,2020,2020-09-15,2020-09-22,72,happy,white,25.95003657000364
john cornyn,45.0,1952-02-02,M,Republican,2.0,general,2020,2019-11-09,2019-11-21,72,happy,white,25.95003657000364
john fetterman,46.0,1969-08-15,M,Democrat,3.0,general,2022,2022-10-18,2022-10-20,55,sad,white,-61.447517586379526
john fetterman,49.0,1969-08-15,M,Democrat,3.0,general,2022,2022-10-14,2022-10-23,55,sad,white,-61.447517586379526
john fetterman,48.0,1969-08-15,M,Democrat,3.0,general,2022,2022-10-14,2022-10-23,55,sad,white,-61.447517586379526
john fetterman,45.0,1969-08-15,M,Democrat,3.0,general,2022,2022-10-19,2022-10-20,55,sad,white,-61.447517586379526
john fetterman,46.3,1969-08-15,M,Democrat,3.0,general,2022,2022-10-19,2022-10-19,55,sad,white,-61.447517586379526
john fetterman,46.0,1969-08-15,M,Democrat,3.0,general,2022,2022-10-17,2022-10-19,55,sad,white,-61.447517586379526
john fetterman,52.0,1969-08-15,M,Democrat,3.0,general,2022,2022-10-13,2022-10-17,55,sad,white,-61.447517586379526
john fetterman,51.0,1969-08-15,M,Democrat,3.0,general,2022,2022-10-21,2022-10-24,55,sad,white,-61.447517586379526
john fetterman,51.0,1969-08-15,M,Democrat,3.0,general,2022,2022-10-13,2022-10-17,55,sad,white,-61.447517586379526
john fetterman,46.0,1969-08-15,M,Democrat,3.0,general,2022,2022-10-10,2022-10-12,55,sad,white,-61.447517586379526
john fetterman,48.0,1969-08-15,M,Democrat,3.0,general,2022,2022-10-04,2022-10-12,55,sad,white,-61.447517586379526
john fetterman,47.2,1969-08-15,M,Democrat,3.0,general,2022,2022-10-08,2022-10-11,55,sad,white,-61.447517586379526
john fetterman,55.0,1969-08-15,M,Democrat,3.0,general,2022,2022-09-29,2022-09-30,55,sad,white,-61.447517586379526
john fetterman,50.0,1969-08-15,M,Democrat,3.0,general,2022,2022-09-29,2022-09-30,55,sad,white,-61.447517586379526
john fetterman,46.4,1969-08-15,M,Democrat,3.0,general,2022,2022-09-27,2022-09-30,55,sad,white,-61.447517586379526
john fetterman,44.6,1969-08-15,M,Democrat,3.0,general,2022,2022-10-08,2022-10-13,55,sad,white,-61.447517586379526
john fetterman,44.6,1969-08-15,M,Democrat,3.0,general,2022,2022-09-23,2022-09-26,55,sad,white,-61.447517586379526
john fetterman,48.1,1969-08-15,M,Democrat,3.0,general,2022,2022-10-11,2022-10-26,55,sad,white,-61.447517586379526
john fetterman,44.8,1969-08-15,M,Democrat,3.0,general,2022,2022-10-26,2022-10-26,55,sad,white,-61.447517586379526
john fetterman,47.0,1969-08-15,M,Democrat,3.0,general,2022,2022-11-02,2022-11-06,55,sad,white,-61.447517586379526
john fetterman,46.0,1969-08-15,M,Democrat,3.0,general,2022,2022-11-02,2022-11-06,55,sad,white,-61.447517586379526
john fetterman,46.1,1969-08-15,M,Democrat,3.0,general,2022,2022-11-02,2022-11-05,55,sad,white,-61.447517586379526
john fetterman,46.0,1969-08-15,M,Democrat,3.0,general,2022,2022-11-03,2022-11-03,55,sad,white,-61.447517586379526
john fetterman,45.5,1969-08-15,M,Democrat,3.0,general,2022,2022-11-01,2022-11-03,55,sad,white,-61.447517586379526
john fetterman,44.0,1969-08-15,M,Democrat,3.0,general,2022,2022-11-01,2022-11-02,55,sad,white,-61.447517586379526
john fetterman,49.0,1969-08-15,M,Democrat,3.0,general,2022,2022-10-24,2022-10-26,55,sad,white,-61.447517586379526
john fetterman,50.0,1969-08-15,M,Democrat,3.0,general,2022,2022-10-31,2022-11-02,55,sad,white,-61.447517586379526
john fetterman,47.3,1969-08-15,M,Democrat,3.0,general,2022,2022-10-28,2022-10-31,55,sad,white,-61.447517586379526
john fetterman,46.6,1969-08-15,M,Democrat,3.0,general,2022,2022-10-27,2022-10-30,55,sad,white,-61.447517586379526
john fetterman,45.0,1969-08-15,M,Democrat,3.0,general,2022,2022-10-26,2022-10-30,55,sad,white,-61.447517586379526
john fetterman,45.0,1969-08-15,M,Democrat,3.0,general,2022,2022-10-26,2022-10-28,55,sad,white,-61.447517586379526
john fetterman,47.0,1969-08-15,M,Democrat,3.0,general,2022,2022-10-24,2022-10-28,55,sad,white,-61.447517586379526
john fetterman,45.9,1969-08-15,M,Democrat,3.0,general,2022,2022-10-26,2022-10-27,55,sad,white,-61.447517586379526
john fetterman,46.6,1969-08-15,M,Democrat,3.0,general,2022,2022-10-28,2022-11-01,55,sad,white,-61.447517586379526
john fetterman,49.0,1969-08-15,M,Democrat,3.0,general,2022,2022-11-04,2022-11-06,55,sad,white,-61.447517586379526
john fetterman,45.0,1969-08-15,M,Democrat,3.0,general,2022,2022-09-22,2022-09-26,55,sad,white,-61.447517586379526
john fetterman,44.8,1969-08-15,M,Democrat,3.0,general,2022,2022-09-23,2022-09-24,55,sad,white,-61.447517586379526
john fetterman,47.0,1969-08-15,M,Democrat,3.0,general,2022,2022-07-22,2022-07-26,55,sad,white,-61.447517586379526
john fetterman,43.7,1969-08-15,M,Democrat,3.0,general,2022,2022-07-22,2022-07-24,55,sad,white,-61.447517586379526
john fetterman,48.9,1969-08-15,M,Democrat,3.0,general,2022,2022-07-19,2022-07-21,55,sad,white,-61.447517586379526
john fetterman,47.0,1969-08-15,M,Democrat,3.0,general,2022,2022-07-05,2022-07-20,55,sad,white,-61.447517586379526
john fetterman,50.0,1969-08-15,M,Democrat,3.0,general,2022,2022-07-05,2022-07-20,55,sad,white,-61.447517586379526
john fetterman,51.0,1969-08-15,M,Democrat,3.0,general,2022,2022-07-14,2022-07-19,55,sad,white,-61.447517586379526
john fetterman,52.0,1969-08-15,M,Democrat,3.0,general,2022,2022-07-29,2022-08-01,55,sad,white,-61.447517586379526
john fetterman,48.2,1969-08-15,M,Democrat,3.0,general,2022,2022-06-17,2022-06-19,55,sad,white,-61.447517586379526
john fetterman,46.0,1969-08-15,M,Democrat,3.0,general,2022,2022-06-10,2022-06-13,55,sad,white,-61.447517586379526
john fetterman,44.0,1969-08-15,M,Democrat,3.0,general,2022,2021-12-03,2021-12-05,55,sad,white,-61.447517586379526
john fetterman,45.0,1969-08-15,M,Democrat,3.0,general,2022,2021-05-10,2021-05-19,55,sad,white,-61.447517586379526
